id,地域,測地系,年度,ファイル容量,ファイル名,url
N04,3725,日本測地系,昭和53年,0.07MB,N04-78_3725-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3725-tky_GML.zip
N04,3725,世界測地系,平成14年,0.04MB,N04-02_3725-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_3725-jgd_GML.zip
N04,3725,世界測地系,平成15年,0.05MB,N04-03_3725-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_3725-jgd_GML.zip
N04,3725,世界測地系,平成16年,0.04MB,N04-04_3725-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_3725-jgd_GML.zip
N04,3725,世界測地系,平成22年,0.05MB,N04-10_3725-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_3725-jgd_GML.zip
N04,3741,日本測地系,昭和53年,0.02MB,N04-78_3741-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3741-tky_GML.zip
N04,3741,世界測地系,平成14年,0.01MB,N04-02_3741-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_3741-jgd_GML.zip
N04,3741,世界測地系,平成15年,0.01MB,N04-03_3741-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_3741-jgd_GML.zip
N04,3741,世界測地系,平成16年,0.01MB,N04-04_3741-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_3741-jgd_GML.zip
N04,3741,世界測地系,平成22年,0.01MB,N04-10_3741-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_3741-jgd_GML.zip
N04,3823,日本測地系,昭和53年,0.02MB,N04-78_3823-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3823-tky_GML.zip
N04,3824,日本測地系,昭和53年,0.01MB,N04-78_3824-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3824-tky_GML.zip
N04,3831,日本測地系,昭和53年,0.02MB,N04-78_3831-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3831-tky_GML.zip
N04,3831,世界測地系,平成14年,0.02MB,N04-02_3831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_3831-jgd_GML.zip
N04,3831,世界測地系,平成15年,0.02MB,N04-03_3831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_3831-jgd_GML.zip
N04,3831,世界測地系,平成16年,0.02MB,N04-04_3831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_3831-jgd_GML.zip
N04,3831,世界測地系,平成22年,0.02MB,N04-10_3831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_3831-jgd_GML.zip
N04,3841,日本測地系,昭和53年,0.01MB,N04-78_3841-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3841-tky_GML.zip
N04,3926,日本測地系,昭和53年,0.06MB,N04-78_3926-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3926-tky_GML.zip
N04,3926,世界測地系,平成14年,0.02MB,N04-02_3926-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_3926-jgd_GML.zip
N04,3926,世界測地系,平成15年,0.02MB,N04-03_3926-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_3926-jgd_GML.zip
N04,3926,世界測地系,平成16年,0.02MB,N04-04_3926-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_3926-jgd_GML.zip
N04,3926,世界測地系,平成22年,0.02MB,N04-10_3926-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_3926-jgd_GML.zip
N04,3927,日本測地系,昭和53年,0.24MB,N04-78_3927-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3927-tky_GML.zip
N04,3927,世界測地系,平成14年,0.12MB,N04-02_3927-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_3927-jgd_GML.zip
N04,3927,世界測地系,平成15年,0.12MB,N04-03_3927-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_3927-jgd_GML.zip
N04,3927,世界測地系,平成16年,0.12MB,N04-04_3927-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_3927-jgd_GML.zip
N04,3927,世界測地系,平成22年,0.13MB,N04-10_3927-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_3927-jgd_GML.zip
N04,3928,日本測地系,昭和53年,0.06MB,N04-78_3928-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3928-tky_GML.zip
N04,3928,世界測地系,平成14年,0.03MB,N04-02_3928-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_3928-jgd_GML.zip
N04,3928,世界測地系,平成15年,0.03MB,N04-03_3928-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_3928-jgd_GML.zip
N04,3928,世界測地系,平成16年,0.03MB,N04-04_3928-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_3928-jgd_GML.zip
N04,3928,世界測地系,平成22年,0.03MB,N04-10_3928-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_3928-jgd_GML.zip
N04,3942,日本測地系,昭和53年,0.04MB,N04-78_3942-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_3942-tky_GML.zip
N04,3942,世界測地系,平成14年,0.01MB,N04-02_3942-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_3942-jgd_GML.zip
N04,3942,世界測地系,平成15年,0.01MB,N04-03_3942-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_3942-jgd_GML.zip
N04,3942,世界測地系,平成16年,0.01MB,N04-04_3942-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_3942-jgd_GML.zip
N04,3942,世界測地系,平成22年,0.01MB,N04-10_3942-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_3942-jgd_GML.zip
N04,4027,日本測地系,昭和53年,0.05MB,N04-78_4027-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4027-tky_GML.zip
N04,4027,世界測地系,平成14年,0.03MB,N04-02_4027-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4027-jgd_GML.zip
N04,4027,世界測地系,平成15年,0.03MB,N04-03_4027-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4027-jgd_GML.zip
N04,4027,世界測地系,平成16年,0.03MB,N04-04_4027-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4027-jgd_GML.zip
N04,4027,世界測地系,平成22年,0.03MB,N04-10_4027-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4027-jgd_GML.zip
N04,4028,日本測地系,昭和53年,0.08MB,N04-78_4028-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4028-tky_GML.zip
N04,4028,世界測地系,平成14年,0.04MB,N04-02_4028-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4028-jgd_GML.zip
N04,4028,世界測地系,平成15年,0.05MB,N04-03_4028-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4028-jgd_GML.zip
N04,4028,世界測地系,平成16年,0.05MB,N04-04_4028-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4028-jgd_GML.zip
N04,4028,世界測地系,平成22年,0.05MB,N04-10_4028-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4028-jgd_GML.zip
N04,4040,日本測地系,昭和53年,0.02MB,N04-78_4040-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4040-tky_GML.zip
N04,4042,日本測地系,昭和53年,0.04MB,N04-78_4042-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4042-tky_GML.zip
N04,4042,世界測地系,平成14年,0.01MB,N04-02_4042-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4042-jgd_GML.zip
N04,4042,世界測地系,平成15年,0.01MB,N04-03_4042-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4042-jgd_GML.zip
N04,4042,世界測地系,平成16年,0.01MB,N04-04_4042-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4042-jgd_GML.zip
N04,4042,世界測地系,平成22年,0.01MB,N04-10_4042-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4042-jgd_GML.zip
N04,4128,日本測地系,昭和53年,0.07MB,N04-78_4128-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4128-tky_GML.zip
N04,4128,世界測地系,平成14年,0.04MB,N04-02_4128-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4128-jgd_GML.zip
N04,4128,世界測地系,平成15年,0.04MB,N04-03_4128-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4128-jgd_GML.zip
N04,4128,世界測地系,平成16年,0.04MB,N04-04_4128-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4128-jgd_GML.zip
N04,4128,世界測地系,平成22年,0.04MB,N04-10_4128-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4128-jgd_GML.zip
N04,4129,日本測地系,昭和53年,0.03MB,N04-78_4129-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4129-tky_GML.zip
N04,4129,世界測地系,平成14年,0.01MB,N04-02_4129-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4129-jgd_GML.zip
N04,4129,世界測地系,平成15年,0.01MB,N04-03_4129-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4129-jgd_GML.zip
N04,4129,世界測地系,平成16年,0.01MB,N04-04_4129-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4129-jgd_GML.zip
N04,4129,世界測地系,平成22年,0.01MB,N04-10_4129-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4129-jgd_GML.zip
N04,4142,日本測地系,昭和53年,0.06MB,N04-78_4142-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4142-tky_GML.zip
N04,4229,日本測地系,昭和53年,0.15MB,N04-78_4229-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4229-tky_GML.zip
N04,4229,世界測地系,平成14年,0.09MB,N04-02_4229-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4229-jgd_GML.zip
N04,4229,世界測地系,平成15年,0.09MB,N04-03_4229-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4229-jgd_GML.zip
N04,4229,世界測地系,平成16年,0.09MB,N04-04_4229-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4229-jgd_GML.zip
N04,4229,世界測地系,平成22年,0.10MB,N04-10_4229-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4229-jgd_GML.zip
N04,4230,日本測地系,昭和53年,0.01MB,N04-78_4230-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4230-tky_GML.zip
N04,4230,世界測地系,平成14年,0.01MB,N04-02_4230-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4230-jgd_GML.zip
N04,4230,世界測地系,平成15年,0.01MB,N04-03_4230-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4230-jgd_GML.zip
N04,4230,世界測地系,平成16年,0.01MB,N04-04_4230-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4230-jgd_GML.zip
N04,4230,世界測地系,平成22年,0.01MB,N04-10_4230-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4230-jgd_GML.zip
N04,4328,日本測地系,昭和53年,0.01MB,N04-78_4328-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4328-tky_GML.zip
N04,4329,日本測地系,昭和53年,0.01MB,N04-78_4329-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4329-tky_GML.zip
N04,4329,世界測地系,平成14年,0.01MB,N04-02_4329-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4329-jgd_GML.zip
N04,4329,世界測地系,平成15年,0.01MB,N04-03_4329-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4329-jgd_GML.zip
N04,4329,世界測地系,平成16年,0.01MB,N04-04_4329-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4329-jgd_GML.zip
N04,4329,世界測地系,平成22年,0.01MB,N04-10_4329-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4329-jgd_GML.zip
N04,4429,日本測地系,昭和53年,0.05MB,N04-78_4429-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4429-tky_GML.zip
N04,4429,世界測地系,平成14年,0.03MB,N04-02_4429-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4429-jgd_GML.zip
N04,4429,世界測地系,平成15年,0.03MB,N04-03_4429-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4429-jgd_GML.zip
N04,4429,世界測地系,平成16年,0.03MB,N04-04_4429-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4429-jgd_GML.zip
N04,4429,世界測地系,平成22年,0.03MB,N04-10_4429-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4429-jgd_GML.zip
N04,4529,日本測地系,昭和53年,0.02MB,N04-78_4529-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4529-tky_GML.zip
N04,4529,世界測地系,平成22年,0.01MB,N04-10_4529-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4529-jgd_GML.zip
N04,4530,日本測地系,昭和53年,0.13MB,N04-78_4530-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4530-tky_GML.zip
N04,4530,世界測地系,平成14年,0.07MB,N04-02_4530-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4530-jgd_GML.zip
N04,4530,世界測地系,平成15年,0.07MB,N04-03_4530-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4530-jgd_GML.zip
N04,4530,世界測地系,平成16年,0.07MB,N04-04_4530-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4530-jgd_GML.zip
N04,4530,世界測地系,平成22年,0.08MB,N04-10_4530-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4530-jgd_GML.zip
N04,4531,日本測地系,昭和53年,0.02MB,N04-78_4531-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4531-tky_GML.zip
N04,4531,世界測地系,平成14年,0.01MB,N04-02_4531-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4531-jgd_GML.zip
N04,4531,世界測地系,平成15年,0.01MB,N04-03_4531-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4531-jgd_GML.zip
N04,4531,世界測地系,平成16年,0.01MB,N04-04_4531-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4531-jgd_GML.zip
N04,4531,世界測地系,平成22年,0.01MB,N04-10_4531-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4531-jgd_GML.zip
N04,4540,日本測地系,昭和53年,0.01MB,N04-78_4540-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4540-tky_GML.zip
N04,4629,日本測地系,昭和53年,0.05MB,N04-78_4629-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4629-tky_GML.zip
N04,4629,世界測地系,平成14年,0.01MB,N04-02_4629-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4629-jgd_GML.zip
N04,4629,世界測地系,平成15年,0.01MB,N04-03_4629-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4629-jgd_GML.zip
N04,4629,世界測地系,平成16年,0.01MB,N04-04_4629-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4629-jgd_GML.zip
N04,4629,世界測地系,平成22年,0.01MB,N04-10_4629-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4629-jgd_GML.zip
N04,4630,日本測地系,昭和53年,0.21MB,N04-78_4630-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4630-tky_GML.zip
N04,4630,世界測地系,平成14年,0.11MB,N04-02_4630-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4630-jgd_GML.zip
N04,4630,世界測地系,平成15年,0.11MB,N04-03_4630-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4630-jgd_GML.zip
N04,4630,世界測地系,平成16年,0.11MB,N04-04_4630-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4630-jgd_GML.zip
N04,4630,世界測地系,平成22年,0.12MB,N04-10_4630-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4630-jgd_GML.zip
N04,4631,日本測地系,昭和53年,0.04MB,N04-78_4631-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4631-tky_GML.zip
N04,4631,世界測地系,平成14年,0.03MB,N04-02_4631-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4631-jgd_GML.zip
N04,4631,世界測地系,平成15年,0.03MB,N04-03_4631-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4631-jgd_GML.zip
N04,4631,世界測地系,平成16年,0.03MB,N04-04_4631-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4631-jgd_GML.zip
N04,4631,世界測地系,平成22年,0.03MB,N04-10_4631-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4631-jgd_GML.zip
N04,4728,日本測地系,昭和53年,0.02MB,N04-78_4728-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4728-tky_GML.zip
N04,4729,日本測地系,昭和53年,0.07MB,N04-78_4729-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4729-tky_GML.zip
N04,4729,世界測地系,平成14年,0.03MB,N04-02_4729-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4729-jgd_GML.zip
N04,4729,世界測地系,平成15年,0.03MB,N04-03_4729-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4729-jgd_GML.zip
N04,4729,世界測地系,平成16年,0.03MB,N04-04_4729-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4729-jgd_GML.zip
N04,4729,世界測地系,平成22年,0.03MB,N04-10_4729-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4729-jgd_GML.zip
N04,4730,日本測地系,昭和53年,0.63MB,N04-78_4730-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4730-tky_GML.zip
N04,4730,世界測地系,平成14年,0.32MB,N04-02_4730-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4730-jgd_GML.zip
N04,4730,世界測地系,平成15年,0.32MB,N04-03_4730-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4730-jgd_GML.zip
N04,4730,世界測地系,平成16年,0.33MB,N04-04_4730-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4730-jgd_GML.zip
N04,4730,世界測地系,平成22年,0.36MB,N04-10_4730-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4730-jgd_GML.zip
N04,4731,日本測地系,昭和53年,0.36MB,N04-78_4731-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4731-tky_GML.zip
N04,4731,世界測地系,平成14年,0.18MB,N04-02_4731-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4731-jgd_GML.zip
N04,4731,世界測地系,平成15年,0.18MB,N04-03_4731-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4731-jgd_GML.zip
N04,4731,世界測地系,平成16年,0.18MB,N04-04_4731-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4731-jgd_GML.zip
N04,4731,世界測地系,平成22年,0.19MB,N04-10_4731-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4731-jgd_GML.zip
N04,4740,日本測地系,昭和53年,0.01MB,N04-78_4740-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4740-tky_GML.zip
N04,4828,日本測地系,昭和53年,0.08MB,N04-78_4828-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4828-tky_GML.zip
N04,4828,世界測地系,平成14年,0.02MB,N04-02_4828-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4828-jgd_GML.zip
N04,4828,世界測地系,平成15年,0.02MB,N04-03_4828-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4828-jgd_GML.zip
N04,4828,世界測地系,平成16年,0.02MB,N04-04_4828-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4828-jgd_GML.zip
N04,4828,世界測地系,平成22年,0.02MB,N04-10_4828-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4828-jgd_GML.zip
N04,4829,日本測地系,昭和53年,0.06MB,N04-78_4829-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4829-tky_GML.zip
N04,4829,世界測地系,平成14年,0.03MB,N04-02_4829-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4829-jgd_GML.zip
N04,4829,世界測地系,平成15年,0.03MB,N04-03_4829-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4829-jgd_GML.zip
N04,4829,世界測地系,平成16年,0.03MB,N04-04_4829-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4829-jgd_GML.zip
N04,4829,世界測地系,平成22年,0.03MB,N04-10_4829-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4829-jgd_GML.zip
N04,4830,日本測地系,昭和53年,0.79MB,N04-78_4830-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4830-tky_GML.zip
N04,4830,世界測地系,平成14年,0.32MB,N04-02_4830-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4830-jgd_GML.zip
N04,4830,世界測地系,平成15年,0.33MB,N04-03_4830-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4830-jgd_GML.zip
N04,4830,世界測地系,平成16年,0.33MB,N04-04_4830-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4830-jgd_GML.zip
N04,4830,世界測地系,平成22年,0.36MB,N04-10_4830-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4830-jgd_GML.zip
N04,4831,日本測地系,昭和53年,0.51MB,N04-78_4831-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4831-tky_GML.zip
N04,4831,世界測地系,平成14年,0.22MB,N04-02_4831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-02/N04-02_4831-jgd_GML.zip
N04,4831,世界測地系,平成15年,0.22MB,N04-03_4831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-03/N04-03_4831-jgd_GML.zip
N04,4831,世界測地系,平成16年,0.22MB,N04-04_4831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-04/N04-04_4831-jgd_GML.zip
N04,4831,世界測地系,平成22年,0.24MB,N04-10_4831-jgd_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-10/N04-10_4831-jgd_GML.zip
N04,4839,日本測地系,昭和53年,0.01MB,N04-78_4839-tky_GML.zip,https://nlftp.mlit.go.jp/ksj/gml/data/N04/N04-78/N04-78_4839-tky_GML.zip
