code,label
26311,大池
26312,神鉄六甲
26313,唐櫃台
26314,有馬口
26315,有馬温泉
26401,五社
26402,岡場
26403,田尾寺
26404,二郎
26405,道場南口
26406,神鉄道場
26407,横山
26408,三田本町
26409,三田
26501,ﾌﾗﾜｰﾀｳﾝ
26502,南ｳｯﾃﾞｨﾀｳﾝ
26503,ｳｯﾃﾞｨﾀｳﾝ中央
26601,鈴蘭台西口
26602,西鈴蘭台
26603,藍那
26604,木津
26605,木幡
26606,栄
26607,押部谷
26608,緑が丘
26609,広野ｺﾞﾙﾌ場
26610,志染
26611,恵比須
26612,三木上の丸
26613,三木
26614,大村
26615,樫山
26616,市場
26617,小野
26618,葉多
26619,粟生
26701,谷上
26702,新神戸
26801,藤並
26802,田殿口
26803,下津野
26804,御霊
26805,金屋口
26901,国際会館
26902,松ケ崎
26903,北山
26904,北大路
26905,鞍馬口
26906,今出川
26907,丸太町
26908,烏丸御池
26909,四条
26910,五条
26911,京都
26912,九条
26913,十条
26914,くいな橋
27001,二条
27002,二条城前
27003,京都市役所
27004,三条京阪
27005,東山
27006,蹴上
27007,御陵
27008,山科
27009,東野
27010,椥辻
27011,小野
27012,醍醐
27101,東三国
27102,新大阪
27103,西中島南方
27104,中津
27105,梅田
27106,淀屋橋
27107,本町
27108,心斎橋
27109,なんば
27110,大国町
27111,動物園前
27112,天王寺
27113,昭和町
27114,西田辺
27115,長居
27116,あびこ
27117,北花田
27118,新金岡
27119,なかもず
27201,大日
27202,守口
27203,太子橋今市
27204,千林大宮
27205,関目高殿
27206,野江内代
27207,都島
27208,中崎町
27209,東梅田
27210,南森町
27211,天満橋
27212,谷町四丁目
27213,谷町六丁目
27214,谷町九丁目
27215,四天王寺前
27216,阿倍野
27217,文の里
27218,田辺
27219,駒川中野
27220,平野
27221,喜連瓜破
27222,出戸
27223,長原
27224,八尾南
27301,西梅田
27302,肥後橋
27303,四ツ橋
27304,花園町
27305,岸里
27306,玉出
27307,北加賀屋
27308,住之江公園
27401,大阪港
27402,朝潮橋
27403,弁天町
27404,九条
27405,阿波座
27406,堺筋本町
27407,森ノ宮
27408,緑橋
27409,深江橋
27410,高井田
27501,野田阪神
27502,玉川
27503,西長堀
27504,桜川
27505,日本橋
27506,鶴橋
27507,今里
27508,新深江
27509,小路
27510,北巽
27511,南巽
27601,扇町
27602,北浜
27603,長堀橋
27604,恵美須町
27605,天下茶屋
27701,大正
27702,大阪ﾄﾞｰﾑ前
27703,西大橋
27704,松屋町
27705,玉造
27706,大阪ﾋﾞｼﾞﾈｽ
27707,京橋
27708,蒲生四丁目
27709,今福鶴見
27710,横堤
27711,鶴見緑地
27712,門真南
27801,平林
27802,南港口
27803,南港東
27804,ﾌｪﾘｰﾀｰﾐﾅﾙ
27805,ﾎﾟｰﾄﾀｳﾝ東
27806,ﾎﾟｰﾄﾀｳﾝ西
27807,中ふ頭
27901,ｺｽﾓｽｸｴｱ
28001,ｺｽﾓｽｸｴｱ
28002,ﾄﾚｰﾄﾞｾﾝﾀｰ前
28101,西神中央
28102,西神南
28103,伊川谷
28104,学園都市
28105,総合運動公
28106,名谷
28107,妙法寺
28108,板宿
28109,新長田
28110,長田
28111,上沢
28112,湊川公園
28113,大倉山
28114,県庁前
28115,三宮
28201,大阪空港
28202,蛍池
28203,柴原
