code,label
8212,赤羽橋
8213,都庁前
8214,西新宿五丁目
8215,落合南長崎
8216,新江古田
8217,練馬春日町
8218,光が丘
8219,国立競技場前
8401,東海神
8402,飯山満
8403,船橋日大前
8404,八千代緑が丘
8405,八千代中央
8406,村上
8407,東葉勝田台
8501,千葉寺
8502,大森台
8503,学園前
8504,おゆみ野
8505,ちはら台
8601,東雲
8602,国際展示場
8603,東京テレポート
8604,品川シーサイド
8701,竹芝
8702,日の出
8703,芝浦ふ頭
8704,お台場海浜公園
8705,台場
8706,船の科学館
8707,テレコムセンター
8708,青海
8709,国際展示場正門
8710,有明
8711,有明テニスの森
8712,市場前
8713,新豊洲
8801,新高島
8802,みなとみらい
8803,馬車道
8804,日本大通り
8805,元町・中華街
8806,立川北
8807,高松
8808,立飛
8809,泉体育館
8810,砂川七番
8811,玉川上水
8812,桜街道
8813,上北台
8821,多摩センター
8822,松が谷
8823,大塚・帝京大学
8824,中央・明星大学
8825,程久保
8826,万願寺
8827,甲州街道
8828,柴崎体育館
8829,立川南
8901,新柴又
8902,矢切
8903,北国分
8904,秋山
8905,東松戸
8906,松飛台
8907,大町
8908,西白井
8909,白井
8910,小室
8911,千葉ニュータウン中央
8912,印西牧の原
8913,印旛日本医大
9001,モノレール浜松町
9002,天王洲アイル
9003,大井競馬場前
9004,流通センター
9005,昭和島
9006,整備場
9007,天空橋
9008,新整備場
9009,羽田空港第１ビル
9010,羽田空港第２ビル
9101,富士見町
9102,湘南町屋
9103,湘南深沢
9104,西鎌倉
9105,片瀬山
9106,目白山下
9107,湘南江の島
9201,市役所前
9202,千葉公園
9203,作草部
9204,天台
9205,穴川
9206,スポーツセンター
9207,動物公園
9208,みつわ台
9209,桜木
9210,小倉台
9211,千城台北
9212,千城台
9213,栄町
9214,葭川公園
9215,県庁前
9301,地区センター
9302,公園
9303,女子大
9304,中学校
9305,井野
9401,鉄道博物館
9402,加茂宮
9403,東宮原
9404,今羽
9405,吉野原
9406,原市
9407,沼南
9408,丸山
9409,志久
9410,伊奈中央
9411,羽貫
9412,内宿
9501,南部市場
9502,鳥浜
9503,並木北
9504,並木中央
9505,幸浦
9506,産業振興センター
9507,福浦
9508,市大医学部
9509,八景島
9510,海の公園柴口
9511,海の公園南口
9512,野島公園
9601,青井
9602,六町
9603,八潮
9604,三郷中央
9605,流山セントラルパーク
9606,流山おおたかの森
9607,柏の葉キャンパス
9608,柏たなか
9609,みらい平
9610,みどりの
9611,万博記念公園
9612,研究学園
9613,つくば
9621,リゾートゲートウェイ
9622,東京ディズニーランド
9623,ベイサイド
9624,東京ディズニーシー
9701,赤土小学校前
9702,熊野前
9703,足立小台
9704,扇大橋
9705,高野
9706,江北
9707,西新井大師西
9708,谷在家
9709,舎人公園
9710,舎人
9711,見沼代親水公園
