code,label
8101080202,ユウトムラウシ川
8101080203,カムイサンケナイ川
8101080204,ヌプントムラウシ川
8101080205,東沢川
8101080206,トノカリウシュベツ川
8101080207,オブタテシケ川
8101080208,タテヤ川
8101090001,釧路川
8101090017,アセツツリ川
8101090012,別保川
8101090013,武佐川
8101090014,サンタクンベ川
8101090015,オビラシケ川
8101090016,上別保川
8101090011,旧雪裡川
8101090044,新釧路川
8101090004,雪裡川
8101090005,幌呂川
8101090006,茂幌呂川
8101090007,ツルハシナイ川
8101090008,鶴居芦別川
8101090009,茂雪裡川
8101090045,モセッツリ三号川
8101090002,仁々志別川
8101090003,オリヨマップ川
8101090018,久著呂川
8101090019,アレキナイ川
8101090020,チョクベツ川
8101090021,ホマカイ川
8101090022,モアレキナイ川
8101090023,コツタロ川
8101090024,ヌマオロ川
8101090025,オソベツ川
8101090026,シロンド川
8101090027,クニクンナイ川
8101090028,チョウマナイ川
8101090029,オモチャリ川
8101090030,多和川
8101090031,ポン多和川
8101090032,オタツニウシ川
8101090033,支オタツニウシ川
8101090034,磯分内川
8101090035,コムケップ川
8101090036,仁多川
8101090037,鐺別川
8101090038,最栄利別川
8101090039,ルラフシナコイ川
8101090040,チャランケンナイ川
8101090041,石狩別川
8101090042,屈斜路湖
8101090043,尾札部川
8101100001,網走川
8101100002,女満別川
8101100003,マストリ川
8101100004,パナクシュベツ川
8101100005,田中川
8101100006,サラカオーマキキン川
8101100007,トマップ川
8101100008,黒瀬川
8101100009,木禽川
8101100010,美幌川
8101100011,魚無川
8101100012,駒生川
8101100013,福富川
8101100014,石切川
8101100015,霧の沢川
8101100016,小谷沢川
8101100017,栄森川
8101100024,小沼沢川
8101100025,シンケピホロ川
8101100018,タッコブ川
8101100019,津別川
8101100020,オンネキキン川
8101100021,メナシュキキン川
8101100022,チミケップ川
8101100023,ケミチャップ川
8101110001,常呂川
8101110002,伊藤沢川
8101110003,福山川
8101110004,トコロホロナイ川
8101110058,イワケシュ川
8101110005,東亜川
8101110006,柴山沢川
8101110007,日吉川
8101110008,隈川
8101110009,ポン隈川
8101110010,仁頃川
8101110011,登位加川
8101110012,ポンニコロ川
8101110013,金尾内川
8101110014,ルクシニコロ川
8101110015,毛当別川
8101110016,ポン毛当別川
8101110017,オンネシルクタウシナイ川
8101110018,キナチャウシナイ川
8101110019,小幡川
8101110020,トペンピラウシナイ川
8101110021,チャシポコマナイ川
8101110022,松下川
8101110059,小石川
8101110023,シュブシュブナイ川
8101110024,無加川
8101110025,小町川
8101110026,ホリカン川
8101110027,とん田川
8101110028,相内川
8101110029,東無加川
8101110030,大久保川
8101110031,奔無加川
8101110032,パンケビバウシ川
8101110033,ペンケビバウシ川
8101110034,十八号沢川
8101110035,丸山沢川
8101110036,イトムカ川
8101110037,訓子府川
8101110038,イワサキ川
8101110039,サラキシエナイ川
8101110040,別着の沢川
8101110041,上常呂川
8101110042,オロムシ川
8101110043,第二オロムシ川
8101110044,オシマ川
8101110045,シルコマベツ川
8101110046,ケトナイ川
8101110047,ポンケトナイ川
8101110048,ホロイッチャン川
8101110049,峠下川
8101110050,愛の川
8101110051,種川
8101110052,緑川
8101110053,オンネアンズ川
8101110054,ポンオンネアンズ川
8101110055,仁居常呂川
8101110056,林班界の沢川
8101110057,上ホロカトコロ川
8101120001,湧別川
8101120002,中土場川
8101120003,ヌッポコマナイ川
8101120004,富美川
8101120005,サナブチ川
8101120006,生田原川
8101120007,仁田布川
8101120008,ウラシマナイ川
8101120009,青木沢川
8101120010,八重沢川
8101120011,矢矧沢川
8101120017,竹の沢川
8101120012,瀬戸瀬川
8101120013,丸瀬布川
8101120014,オロピリカ川
8101120015,武利川
8101120016,支湧別川
8101130001,渚滑川
8101130002,渚滑古川
8101130003,渚滑元新川
8101130004,元新一号川
8101130005,元新二号川
8101130006,渚滑導水路
8101130007,下渚滑十二線川
8101130008,ウツツ川
8101130009,ウツツ右沢川
